customer_id,recency,frequency,monetary,pourcentage,basket_average
13682.0,188,1,59.5,0.0,59.5
13683.0,458,1,258.6,0.0,258.6
13684.0,286,4,544.4200000000001,8.482383001613771,136.10500000000002
13685.0,3,7,3119.44,0.0,445.63428571428574
13686.0,183,3,409.04,0.0,136.34666666666666
13687.0,439,1,11880.839999999998,0.0,11880.839999999998
13688.0,636,1,375.5,0.0,375.5
13689.0,64,2,1259.5,0.0,629.75
13690.0,60,1,172.25,0.0,172.25
13691.0,397,1,210.77999999999997,0.0,210.77999999999997
13692.0,25,5,3016.4500000000007,3.145068070896481,603.2900000000002
13693.0,326,9,1966.32,2.2616337445695938,218.48
13694.0,4,143,190391.5,2.683076818017765,1331.409090909091
13695.0,32,16,2770.73,0.0,173.170625
13696.0,422,3,2008.7,0.5790932488616115,669.5666666666667
13697.0,39,1,151.3,0.0,151.3
13698.0,597,2,451.73,0.0,225.865
13699.0,156,2,711.4000000000001,6.903094942092522,355.70000000000005
13700.0,27,13,2569.7200000000003,1.0492997608751737,197.67076923076925
13701.0,438,1,159.55,0.9006211180124224,159.55
13702.0,446,1,135.18,0.0,135.18
13703.0,319,2,99.50000000000001,76.61904314315257,49.75000000000001
13704.0,6,9,2295.3100000000004,0.5524119823574776,255.0344444444445
13705.0,8,7,1717.1899999999998,0.0,245.31285714285713
13706.0,303,2,631.1700000000001,0.0,315.58500000000004
13707.0,268,5,3365.86,0.0,673.172
13708.0,272,1,283.33000000000004,0.0,283.33000000000004
13709.0,4,18,7492.41,1.0426145931703064,416.245
13710.0,32,3,509.52,0.0,169.84
13711.0,219,9,1632.61,8.907747759811633,181.4011111111111
13712.0,247,2,766.4200000000001,0.0,383.21000000000004
13713.0,409,3,740.76,0.0,246.92
13714.0,466,1,161.35000000000002,0.0,161.35000000000002
13715.0,282,17,8108.09,0.5513280935700058,476.9464705882353
13716.0,270,1,138.28,0.0,138.28
13717.0,33,8,1748.05,0.8648556683491182,218.50625
13718.0,247,2,306.55,0.0,153.275
13719.0,16,11,2782.1,0.0,252.9181818181818
13720.0,117,4,799.9,0.0,199.975
13721.0,37,2,741.54,0.0,370.77
13722.0,121,10,5629.16,0.11090586133040897,562.9159999999999
13723.0,218,6,1194.0800000000002,0.0,199.01333333333335
13724.0,638,1,213.01000000000002,0.0,213.01000000000002
13725.0,50,8,1809.8099999999997,8.62129902653795,226.22624999999996
13726.0,39,2,1079.6599999999999,0.0,539.8299999999999
13727.0,29,8,1061.3999999999999,1.1869850579528,132.67499999999998
13728.0,37,16,2855.17,0.0,178.448125
13729.0,436,3,676.43,6.664550936210724,225.47666666666666
13730.0,136,2,752.6,0.0,376.3
13731.0,220,2,610.59,0.0,305.295
13732.0,29,1,491.86000000000007,0.0,491.86000000000007
13733.0,411,2,484.53000000000003,0.5133154015153071,242.26500000000001
13734.0,509,4,3445.3399999999997,48.54391407009585,861.3349999999999
13735.0,25,13,9422.36,3.486817778151078,724.7969230769231
13736.0,6,7,2701.27,1.8601474312163255,385.8957142857143
13737.0,201,1,339.6,0.0,339.6
13738.0,397,1,434.7800000000001,0.0,434.7800000000001
13739.0,19,2,292.2,0.0,146.1
13740.0,241,5,1582.77,0.0,316.554
13741.0,72,3,666.33,0.3141690229343386,222.11
13742.0,17,12,3079.27,0.9202444117675449,256.60583333333335
13743.0,3,7,1340.15,0.10807990459153251,191.45000000000002
13744.0,96,2,1080.52,0.0,540.26
13745.0,152,2,761.2700000000001,2.0698260780076154,380.63500000000005
13746.0,414,1,176.69,0.0,176.69
13747.0,374,2,169.79999999999998,0.0,84.89999999999999
13748.0,96,9,2064.35,0.0,229.3722222222222
13749.0,702,0,-10.25,inf,-inf
13750.0,54,11,3563.6,1.071018105702658,323.96363636363634
13751.0,289,1,296.25,0.0,296.25
13752.0,125,7,1579.8300000000002,0.0,225.69000000000003
13753.0,288,4,2094.57,0.0,523.6425
13754.0,152,3,447.04999999999995,0.0,149.01666666666665
13755.0,4,9,2101.3900000000003,0.31640465641395404,233.4877777777778
13756.0,3,23,8595.65,0.6966306413507471,373.72391304347826
13757.0,675,1,195.55,0.0,195.55
13758.0,12,14,8544.29,0.5933482174539776,610.3064285714287
13759.0,34,2,659.41,0.0,329.705
13760.0,55,5,1358.64,0.36666568889149626,271.728
13761.0,51,6,1952.17,0.0,325.3616666666667
13762.0,205,5,2165.76,12.40535818287711,433.15200000000004
13763.0,64,3,5181.990000000001,0.67945199178141,1727.3300000000002
13764.0,71,6,2908.67,0.0,484.77833333333336
13765.0,654,1,352.82099999999997,0.0,352.82099999999997
13766.0,496,1,190.35000000000002,0.0,190.35000000000002
13767.0,3,73,33480.82,1.246918834801173,458.6413698630137
13768.0,564,2,758.0699999999999,13.459365046748175,379.03499999999997
13769.0,3,20,5444.33,0.616817448321687,272.2165
13770.0,423,4,785.3700000000001,0.0,196.34250000000003
13771.0,65,9,5726.07,0.04800290461211908,636.23
13772.0,34,8,3080.52,0.6290281998180657,385.065
13773.0,397,2,301.53999999999996,0.0,150.76999999999998
13774.0,82,1,345.0,0.0,345.0
13775.0,591,1,1049.66,0.0,1049.66
13776.0,429,0,-73.12,inf,-inf
13777.0,1,61,49228.16,0.8261772270019135,807.0190163934427
13778.0,104,4,1116.54,0.7069871675159407,279.135
13779.0,516,1,161.13,0.0,161.13
13780.0,8,3,732.07,0.0,244.02333333333334
13781.0,251,3,770.8800000000001,1.0207619120989173,256.96000000000004
13782.0,13,13,1778.1299999999999,0.445108841709218,136.77923076923076
13783.0,488,4,1542.0899999999997,0.0,385.5224999999999
13784.0,10,14,2897.18,0.4484181662617731,206.94142857142856
13785.0,429,4,542.49,0.0,135.6225
13786.0,368,6,3112.9900000000002,0.47954117500375637,518.8316666666667
13787.0,76,6,1173.7000000000005,3.991820040899795,195.61666666666676
13788.0,506,1,3.75,0.0,3.75
13789.0,389,1,239.45999999999998,0.0,239.45999999999998
13790.0,5,1,348.79999999999995,0.0,348.79999999999995
13791.0,44,2,1047.68,30.89182058047494,523.84
13792.0,67,3,383.94999999999993,0.0,127.9833333333333
13793.0,647,1,96.0,0.0,96.0
13794.0,547,1,126.03,0.0,126.03
13795.0,389,4,836.2999999999998,0.0,209.07499999999996
13796.0,500,1,289.7,0.0,289.7
13797.0,437,3,1168.45,0.9326380940268769,389.48333333333335
13798.0,2,110,73177.5,2.984759018662218,665.25
13799.0,117,9,2039.8199999999997,27.242052097860935,226.64666666666665
13800.0,310,3,1679.56,0.0,559.8533333333334
13801.0,67,1,324.79999999999995,0.0,324.79999999999995
13802.0,139,19,25491.559999999998,2.92298558481228,1341.6610526315787
13803.0,256,3,1319.1099999999997,1.478814856861178,439.7033333333332
13804.0,31,9,3161.12,0.0,351.23555555555555
13805.0,53,2,924.5999999999999,0.0,462.29999999999995
13806.0,64,1,256.38,0.0,256.38
13807.0,368,3,397.29999999999995,5.897678825201326,132.4333333333333
13808.0,6,5,1747.6600000000003,0.0,349.53200000000004
13809.0,306,3,679.6999999999999,0.0,226.56666666666663
13810.0,29,2,899.51,0.0,449.755
13811.0,184,2,591.75,0.0,295.875
13812.0,43,3,539.0,0.0,179.66666666666666
13813.0,40,8,2686.42,2.8584652879980617,335.8025
13814.0,57,3,2239.0699999999997,0.8084808534013785,746.3566666666666
13815.0,23,8,7285.790000000001,2.540885584570892,910.7237500000001
13816.0,24,2,555.04,2.9090209386534185,277.52
13817.0,30,2,382.97999999999996,0.0,191.48999999999998
13818.0,430,1,61.28,0.0,61.28
13819.0,302,6,2631.0999999999995,0.4257573750638636,438.5166666666666
13820.0,419,3,632.5000000000001,3.102259670624282,210.83333333333337
13821.0,145,6,1355.38,1.7185369956782783,225.89666666666668
13822.0,6,2,632.0,0.0,316.0
13823.0,19,7,3358.55,1.319249584979947,479.79285714285714
13824.0,33,12,3273.36,1.2489592006661114,272.78000000000003
13825.0,622,2,255.59,0.0,127.795
13826.0,159,1,174.65,7.836411609498681,174.65
13827.0,58,3,409.8,0.0,136.6
13828.0,23,1,209.49000000000004,0.0,209.49000000000004
13829.0,360,1,0.0,100.0,0.0
13830.0,575,1,135.95000000000005,13.324832642652213,135.95000000000005
13831.0,17,18,6571.139999999999,0.2186608843010596,365.0633333333333
13832.0,18,2,598.64,1.844594926954041,299.32
13833.0,160,2,700.41,0.0,350.205
13834.0,577,2,247.89,23.53558098645856,123.945
13835.0,26,7,1044.8200000000002,4.606170168086408,149.26000000000002
13836.0,400,2,602.52,2.8773151506359107,301.26
13837.0,212,2,266.59000000000003,0.0,133.29500000000002
13838.0,6,10,1690.0700000000002,0.0,169.007
13839.0,487,1,139.95,0.0,139.95
13840.0,417,1,651.4000000000001,0.0,651.4000000000001
13841.0,253,1,85.0,0.0,85.0
13842.0,59,18,5294.389999999999,0.4690431519699813,294.13277777777773
13843.0,382,1,319.75,0.0,319.75
13844.0,12,1,361.62,0.0,361.62
13845.0,65,1,312.98,0.0,312.98
13846.0,25,4,1290.3400000000001,1.334312083744332,322.58500000000004
13847.0,720,1,310.71999999999997,0.0,310.71999999999997
13848.0,93,8,3015.0,0.0,376.875
13849.0,52,5,3443.8,0.7350185916467299,688.76
13850.0,89,1,1586.8100000000002,0.5434101336274976,1586.8100000000002
13851.0,96,8,4516.76,1.9472653621218894,564.595
13852.0,607,1,170.45000000000002,9.020549773151853,170.45000000000002
13853.0,9,1,1056.94,3.0454803970132285,1056.94
13854.0,9,39,11848.810000000001,0.801620151767834,303.81564102564107
13855.0,501,4,1253.9399999999998,4.304226383991941,313.48499999999996
13856.0,169,11,1058.88,7.2808945474287015,96.26181818181819
13857.0,394,6,997.01,0.38964542266537444,166.16833333333332
13858.0,58,1,216.17000000000002,0.0,216.17000000000002
13859.0,327,2,515.8600000000001,0.0,257.93000000000006
13860.0,2,5,1240.0,0.47355325467533504,248.0
13861.0,430,2,251.31,8.032642904193809,125.655
13862.0,19,9,2534.04,0.8626456814900884,281.56
13863.0,246,4,1217.6299999999999,1.768383687628575,304.40749999999997
13864.0,387,1,662.4000000000001,0.0,662.4000000000001
13865.0,59,4,501.56,0.0,125.39
13866.0,75,1,145.67,0.0,145.67
13867.0,32,3,1005.0899999999999,0.0,335.03
13868.0,8,2,3192.54,0.0,1596.27
13869.0,124,10,7996.869999999999,0.0,799.6869999999999
13870.0,3,15,5689.84,0.38935028921163567,379.3226666666667
13871.0,23,17,7804.950000000001,1.025888141417856,459.114705882353
13872.0,514,3,891.32,3.0720880411496676,297.1066666666667
13873.0,120,8,1031.02,0.760405035998922,128.8775
13874.0,359,7,1989.1999999999998,2.925603298928825,284.1714285714285
13875.0,54,14,4814.37,0.0,343.88357142857143
13876.0,64,1,122.69999999999999,0.0,122.69999999999999
13877.0,87,3,446.33,0.7449742038783133,148.77666666666667
13878.0,55,4,2416.9,0.0,604.225
13879.0,646,1,395.50000000000006,0.0,395.50000000000006
13880.0,22,17,4293.860000000001,0.0,252.58000000000004
13881.0,4,43,44392.5,1.74107053925377,1032.3837209302326
13882.0,3,5,1131.28,5.0246404674552725,226.256
13883.0,2,14,6318.09,3.324677868276777,451.2921428571429
13884.0,8,10,1788.93,1.9780496758957382,178.893
13885.0,190,2,506.8,0.0,253.4
13886.0,72,1,243.56,0.0,243.56
13887.0,205,1,349.54999999999995,0.0,349.54999999999995
13888.0,120,7,2001.59,0.0,285.94142857142856
13889.0,93,6,1855.7300000000002,6.80483921997961,309.28833333333336
13890.0,2,14,2858.73,2.3451003969419757,204.195
13891.0,379,3,859.21,0.0,286.40333333333336
13892.0,27,6,1267.65,0.0,211.275
13893.0,298,1,821.1000000000001,0.0,821.1000000000001
13894.0,23,3,535.97,5.074209202649569,178.65666666666667
13895.0,22,6,3923.62,2.117988684102861,653.9366666666666
13896.0,626,1,388.55,0.0,388.55
13897.0,51,3,1160.72,0.0,386.9066666666667
13898.0,326,2,686.4,0.0,343.2
13899.0,17,2,388.52,0.0,194.26
13900.0,184,6,1608.0900000000001,0.15522262028200845,268.01500000000004
13901.0,73,15,5599.34,1.356507890647847,373.28933333333333
13902.0,633,5,30411.260000000002,10.805020991187629,6082.252
13903.0,401,1,165.45000000000002,0.0,165.45000000000002
13904.0,38,2,332.64000000000004,0.0,166.32000000000002
13905.0,572,1,244.45000000000005,21.813529505837195,244.45000000000005
13906.0,410,1,42.0,0.0,42.0
13907.0,692,1,136.8,0.0,136.8
13908.0,80,4,2347.0499999999997,0.9495473824143826,586.7624999999999
13909.0,424,2,282.8499999999999,0.0,141.42499999999995
13911.0,58,20,4200.04,0.8252675921312684,210.002
13912.0,424,1,124.94999999999999,0.0,124.94999999999999
13913.0,507,1,42.22,0.0,42.22
13914.0,4,2,613.95,1.9953707398834701,306.975
13915.0,395,1,31.200000000000003,55.9322033898305,31.200000000000003
13916.0,464,4,1260.51,1.1992381310696734,315.1275
13917.0,50,2,272.03999999999996,0.0,136.01999999999998
13918.0,50,2,1212.8400000000004,0.0,606.4200000000002
13919.0,54,4,1326.03,2.5465208572184497,331.5075
13920.0,432,4,1734.88,2.2426578312709897,433.72
13921.0,400,4,720.7500000000001,1.3617079512795944,180.18750000000003
13922.0,352,3,824.7,4.680998613037448,274.90000000000003
13923.0,54,1,351.13000000000005,0.0,351.13000000000005
13924.0,2,6,1682.08,8.525437093835823,280.34666666666664
13925.0,37,4,616.65,9.082196830077404,154.1625
13926.0,24,1,223.85000000000002,0.0,223.85000000000002
13927.0,75,2,689.9599999999999,2.583796910738994,344.97999999999996
13928.0,11,4,464.57,0.0,116.1425
13929.0,170,11,3318.0999999999995,5.037062476746516,301.64545454545447
13930.0,58,2,337.34,0.0,168.67
13931.0,86,11,5250.78,0.12553781541376124,477.34363636363634
13932.0,295,1,307.4,0.0,307.4
13933.0,110,2,608.7899999999998,0.0,304.3949999999999
13934.0,264,1,922.0999999999999,0.0,922.0999999999999
13935.0,597,3,6116.92,0.0,2038.9733333333334
13936.0,172,3,924.36,1.6282485154204713,308.12
13937.0,170,2,867.3799999999999,1.4486496313044663,433.68999999999994
13938.0,36,1,71.66,0.0,71.66
13939.0,24,7,1533.66,1.7489237392373924,219.09428571428572
13940.0,18,4,839.14,0.0,209.785
13941.0,22,15,9826.630000000001,2.00006382651952,655.1086666666667
13942.0,535,1,320.0,0.0,320.0
13943.0,578,1,246.54000000000002,0.0,246.54000000000002
13944.0,654,1,200.43,0.0,200.43
13945.0,395,2,854.1499999999999,0.0,427.07499999999993
13946.0,80,6,1745.43,6.971426744055901,290.90500000000003
13947.0,66,1,90.6,0.0,90.6
13948.0,361,4,536.86,2.1685254027261465,134.215
13949.0,3,6,2427.3199999999997,0.0,404.5533333333333
13950.0,12,4,728.5600000000001,2.2145867446917027,182.14000000000001
13951.0,177,3,674.4499999999998,0.0,224.8166666666666
13952.0,212,14,12790.891,0.2544542953530469,913.6350714285715
13953.0,8,12,6640.679999999999,0.0,553.39
13954.0,2,2,378.59,13.941171122022185,189.295
13955.0,155,3,544.0699999999999,0.0,181.35666666666665
13956.0,6,5,1019.2700000000001,0.0,203.854
13957.0,418,3,458.25,0.0,152.75
13958.0,373,8,4504.780000000001,4.341474083873585,563.0975000000001
13959.0,80,6,1064.77,0.0,177.46166666666667
13960.0,22,2,230.22,0.0,115.11
13961.0,386,1,498.69999999999993,7.373699851411591,498.69999999999993
13962.0,22,3,362.80000000000007,0.0,120.93333333333335
13963.0,309,17,2748.3199999999997,3.9240431102892077,161.66588235294117
13964.0,388,2,421.9,3.873319662793347,210.95
13965.0,456,3,777.6600000000001,21.96947652542118,259.22
13966.0,436,1,384.26000000000005,0.0,384.26000000000005
13967.0,146,2,166.3,0.0,83.15
13968.0,424,1,123.66,0.0,123.66
13969.0,8,35,12820.36,1.1801015303550482,366.296
13970.0,387,2,846.55,0.0,423.275
13971.0,9,14,4593.83,1.5798370458289863,328.1307142857143
13972.0,71,2,190.25000000000003,0.0,95.12500000000001
13973.0,288,1,264.7,0.0,264.7
13974.0,50,2,663.5200000000001,2.095260579590391,331.76000000000005
13975.0,32,12,5224.85,0.600220683357431,435.4041666666667
13976.0,207,4,1192.3600000000001,0.0,298.09000000000003
13977.0,412,1,519.81,0.0,519.81
13978.0,15,2,196.79,0.0,98.395
13979.0,74,7,3284.2299999999996,2.649964578213971,469.1757142857142
13980.0,61,5,722.0200000000001,6.08725059181603,144.40400000000002
13981.0,401,1,327.39,1.13245153107447,327.39
13982.0,40,9,3927.49,0.6777449301897432,436.3877777777777
13983.0,30,21,6638.85,1.7033146823534289,316.1357142857143
13984.0,27,12,1461.3200000000002,22.836624775583484,121.77666666666669
13985.0,5,22,9982.310000000001,0.384697520971254,453.7413636363637
13986.0,18,1,320.46000000000004,0.0,320.46000000000004
13987.0,380,2,682.54,0.0,341.27
13988.0,20,8,4708.64,1.033250662070705,588.58
13989.0,66,5,2026.06,0.0,405.212
13990.0,214,1,311.3,0.0,311.3
13991.0,13,6,846.5400000000001,0.6268488519509791,141.09
13992.0,31,3,219.5,0.0,73.16666666666667
13993.0,33,19,6690.360000000001,1.259646590541803,352.12421052631584
13994.0,4,6,2274.1400000000003,0.0,379.02333333333337
13995.0,16,14,3836.2599999999998,1.6850289978754538,274.0185714285714
13996.0,387,2,895.7600000000001,0.0,447.88000000000005
13997.0,520,3,376.46,0.0,125.48666666666666
13998.0,447,3,566.7,0.0,188.9
13999.0,11,29,9438.01,0.676154935773174,325.4486206896552
14000.0,207,5,1877.59,8.246430211988232,375.518
14001.0,46,9,4228.85,0.0,469.87222222222226
14002.0,135,2,529.7299999999999,0.0,264.86499999999995
14003.0,733,1,209.41,0.0,209.41
14004.0,44,11,6258.450000000001,0.0,568.95
14005.0,10,5,2874.72,0.0,574.944
14006.0,116,7,2196.6700000000005,0.0,313.81000000000006
14007.0,513,1,79.48,0.0,79.48
14008.0,376,1,493.74,3.0056577086280054,493.74
14009.0,199,3,1090.2299999999998,0.8800720058913913,363.4099999999999
14010.0,566,2,288.09999999999997,35.28024261484893,144.04999999999998
14011.0,481,2,451.92,1.288716089292735,225.96
14012.0,278,1,328.8,0.0,328.8
14013.0,111,5,1006.22,7.2240611486579915,201.244
14014.0,78,3,1948.2100000000003,0.0,649.4033333333334
14015.0,53,1,917.34,0.0,917.34
14016.0,155,11,11379.710000000001,0.2078325693805625,1034.519090909091
14017.0,572,1,229.75000000000003,0.0,229.75000000000003
14018.0,646,1,367.1500000000001,0.0,367.1500000000001
14019.0,47,3,1398.9599999999998,1.5932639753518898,466.31999999999994
14020.0,17,4,1213.26,2.862266915396995,303.315
14021.0,156,7,1716.58,0.0,245.22571428571428
14022.0,226,2,792.15,0.0,396.075
14023.0,8,2,584.0699999999999,0.0,292.03499999999997
14024.0,122,3,645.7399999999999,0.0,215.24666666666664
14025.0,465,8,3969.1000000000004,2.1883240099558883,496.13750000000005
14026.0,471,2,713.11,0.0,356.555
14027.0,61,1,104.82000000000002,0.0,104.82000000000002
14028.0,551,3,6786.0,34.72803347280335,2262.0
14029.0,64,2,467.66,0.0,233.83
14030.0,19,20,7405.1,1.5514903347602964,370.255
14031.0,8,44,36112.53,7.450067927557266,820.7393181818181
14032.0,3,16,4482.21,1.4121031759124232,280.138125
14033.0,556,1,109.44,0.0,109.44
14034.0,23,3,509.09000000000003,21.544483656706067,169.6966666666667
14035.0,29,9,2790.5,0.15207084712407193,310.05555555555554
14036.0,285,1,626.65,0.0,626.65
14037.0,177,6,755.95,9.677997490889538,125.99166666666667
14038.0,79,5,3000.9300000000003,2.246016130923684,600.186
14039.0,34,2,267.28000000000003,0.0,133.64000000000001
14040.0,41,35,12336.08,1.4989847338789075,352.4594285714286
14041.0,267,1,141.41,0.0,141.41
14042.0,726,1,431.98,0.0,431.98
14043.0,492,2,299.65000000000003,0.9748843357567746,149.82500000000002
14044.0,27,10,3057.0000000000005,0.5514077977846094,305.70000000000005
14045.0,110,16,9334.23,15.040098738193608,583.389375
14046.0,285,1,151.59,0.0,151.59
14047.0,9,14,3881.1099999999997,2.192479543157826,277.22214285714284
14048.0,278,3,713.89,4.648118714020488,237.96333333333334
14049.0,17,13,12848.400000000001,1.3437351229325678,988.3384615384616
14050.0,32,2,746.3599999999999,0.0,373.17999999999995
14051.0,1,37,21441.480000000003,1.5134826268730208,579.4994594594596
14052.0,20,2,466.65999999999997,0.0,233.32999999999998
14053.0,125,4,572.3,0.0,143.075
14054.0,66,1,92.46,0.0,92.46
14055.0,107,3,1520.96,0.0,506.9866666666667
14056.0,2,23,8063.299999999999,1.0966905482962108,350.5782608695652
14057.0,24,22,8276.099999999999,0.8453680873547024,376.1863636363636
14058.0,463,2,469.19000000000005,0.0,234.59500000000003
14059.0,267,1,183.6,0.0,183.6
14060.0,5,30,8882.300000000001,0.17913654835113463,296.0766666666667
14061.0,508,3,917.43,0.0,305.81
14062.0,10,24,25416.28,0.6619726291886272,1059.0116666666665
14063.0,687,7,9471.5,0.0,1353.0714285714287
14064.0,30,15,2967.5699999999997,8.976946482467548,197.838
14065.0,390,3,889.37,0.18518102848420911,296.45666666666665
14066.0,267,1,152.55,0.0,152.55
14067.0,64,2,374.7,0.0,187.35
14068.0,321,4,1493.3200000000002,1.5428028904478084,373.33000000000004
14069.0,515,2,225.81,0.0,112.905
14070.0,685,1,321.59999999999997,0.0,321.59999999999997
14071.0,4,8,1291.3400000000001,9.23633807766649,161.41750000000002
14072.0,667,1,390.8500000000001,0.0,390.8500000000001
14073.0,22,1,139.54,7.613877118644068,139.54
14074.0,624,1,219.4,0.0,219.4
14075.0,5,5,1724.87,0.0,344.974
14076.0,130,1,118.67,0.0,118.67
14077.0,41,6,615.0799999999999,0.0,102.51333333333332
14078.0,102,9,1551.8200000000002,0.0,172.42444444444448
14079.0,125,2,618.7299999999999,0.0,309.36499999999995
14080.0,33,5,1075.7300000000002,3.580775849706009,215.14600000000004
14081.0,268,10,4747.52,2.466323031820806,474.75200000000007
14082.0,365,2,413.36,0.0,206.68
14083.0,5,11,1082.19,0.0,98.3809090909091
14084.0,513,1,150.5,0.0,150.5
14085.0,3,33,9707.92,0.13116379838015282,294.17939393939395
14086.0,463,1,39.95,0.0,39.95
14087.0,3,3,786.7199999999999,5.153893450034359,262.23999999999995
14088.0,11,16,63731.630000000005,0.4765541063888264,3983.2268750000003
14089.0,57,1,158.75,0.0,158.75
14090.0,325,1,76.32000000000001,0.0,76.32000000000001
14091.0,655,2,9530.080000000002,0.0,4765.040000000001
14092.0,8,24,7215.639999999999,0.19102421346022172,300.65166666666664
14093.0,13,1,433.85999999999996,0.0,433.85999999999996
14094.0,440,1,310.82000000000005,0.3047118067806395,310.82000000000005
14095.0,723,1,2.95,0.0,2.95
14096.0,5,17,57231.36,12.174411979229887,3366.550588235294
14097.0,482,2,422.86,0.0,211.43
14098.0,37,1,147.34999999999997,0.0,147.34999999999997
14099.0,17,20,5685.71,1.133733617810051,284.2855
14100.0,138,1,191.95000000000002,0.0,191.95000000000002
14101.0,74,13,9942.13,0.19875666662985986,764.7792307692307
14102.0,6,5,1060.33,4.118891742322856,212.06599999999997
14104.0,155,5,740.53,0.0,148.106
14105.0,86,5,5703.9800000000005,4.756354747087493,1140.796
14106.0,738,1,214.79999999999998,0.0,214.79999999999998
14107.0,52,11,4853.699999999999,0.48387427470116673,441.24545454545444
14108.0,31,4,1041.21,0.35886541111621495,260.3025
14109.0,24,1,80.19999999999999,44.382801664355064,80.19999999999999
14110.0,4,33,12957.6,0.23367814012219018,392.6545454545455
14111.0,15,4,688.6,0.6134083856534603,172.15
14112.0,23,13,5524.51,5.314512245076347,424.9623076923077
14113.0,4,16,6156.75,13.194860566138557,384.796875
14114.0,274,7,1364.0900000000001,0.0,194.87000000000003
14115.0,502,2,622.67,0.0,311.335
14116.0,20,5,1382.7399999999998,0.0,276.54799999999994
14117.0,144,1,90.0,0.0,90.0
14118.0,429,1,458.45,0.0,458.45
14119.0,355,2,163.47,10.852374979549543,81.735
14120.0,431,0,-23.8,inf,-inf
14121.0,4,4,2740.3,1.4333758969839756,685.075
14122.0,395,3,309.77000000000004,14.52734396556482,103.25666666666667
14123.0,734,1,436.18,0.0,436.18
14124.0,85,1,419.58000000000004,0.0,419.58000000000004
14125.0,11,3,2720.63,0.0,906.8766666666667
14126.0,8,4,1109.96,5.330672261740273,277.49
14127.0,123,6,1900.0800000000006,0.0,316.6800000000001
14128.0,61,3,909.3599999999999,1.6067776803973124,303.11999999999995
14129.0,2,9,2591.34,0.0,287.9266666666667
14130.0,320,4,1858.77,0.0,464.6925
14131.0,649,1,168.22,0.0,168.22
14132.0,3,11,3580.13,0.16452734639699054,325.46636363636367
14133.0,130,4,895.8399999999999,1.6792150492789255,223.95999999999998
14134.0,383,15,11123.35,0.0,741.5566666666667
14135.0,2,24,8800.8,0.4397222973255788,366.7
14136.0,401,5,1553.9599999999998,1.0726949790235614,310.792
14137.0,682,1,294.1,11.60204388337842,294.1
14138.0,2,2,965.8800000000002,0.0,482.9400000000001
14139.0,47,4,1086.8000000000002,0.0,271.70000000000005
14140.0,4,2,920.05,1.6041922891823968,460.025
14141.0,3,4,879.03,3.9447947286177913,219.7575
14142.0,374,2,655.94,2.293919623439688,327.97
14143.0,134,1,115.8,0.0,115.8
14144.0,487,1,30.599999999999998,0.0,30.599999999999998
14145.0,47,7,7006.05,7.815738054354905,1000.8642857142858
14146.0,9,12,8208.869999999999,13.136408367988317,684.0724999999999
14147.0,50,9,2019.3,22.04076905258281,224.36666666666667
14148.0,234,2,466.2900000000001,0.0,233.14500000000004
14149.0,213,1,259.43,41.91258788231606,259.43
14150.0,36,2,658.64,0.0,329.32
14151.0,674,2,666.7,1.8765177717271322,333.35
14152.0,76,7,1975.4400000000003,1.096458289525068,282.20571428571435
14153.0,484,1,233.39999999999998,0.0,233.39999999999998
14154.0,240,8,6263.6,3.050753014379247,782.95
14155.0,267,1,118.75,0.0,118.75
14156.0,10,151,299964.30000000005,1.7345490391001193,1986.518543046358
14157.0,20,5,946.2399999999999,3.315656643063688,189.248
14158.0,41,1,507.65999999999997,0.0,507.65999999999997
14159.0,20,20,7526.620000000001,4.114360258765436,376.331
14160.0,611,7,8421.47,0.0,1203.0671428571427
14161.0,216,7,2996.9300000000003,0.0,428.1328571428572
14162.0,174,2,289.36,0.0,144.68
14163.0,88,5,2594.62,0.0,518.924
14164.0,71,2,1631.7700000000004,0.0,815.8850000000002
14165.0,276,1,120.44,0.0,120.44
14166.0,506,2,251.14999999999998,0.0,125.57499999999999
14167.0,40,8,1274.29,0.0,159.28625
14168.0,421,2,305.9,17.424753677959238,152.95
14169.0,431,2,613.1100000000001,0.0,306.55500000000006
14170.0,376,3,570.1800000000001,0.0,190.06000000000003
14171.0,99,2,498.79,0.0,249.395
14172.0,606,3,356.27,3.4550972847000163,118.75666666666666
14173.0,11,6,566.95,3.2508532423208187,94.49166666666667
14174.0,34,1,134.46,0.0,134.46
14175.0,52,8,7350.4400000000005,4.277186256329048,918.8050000000001
14176.0,298,5,753.5600000000001,0.3833646194114692,150.71200000000002
14177.0,85,13,2204.74,0.22401332313582448,169.5953846153846
14178.0,9,7,1580.2600000000002,0.0,225.7514285714286
14179.0,41,2,701.5699999999999,0.0,350.78499999999997
14180.0,11,33,5909.0,3.408255006129954,179.06060606060606
14181.0,411,2,308.35,0.0,154.175
14182.0,444,4,660.0700000000002,2.7549832785774266,165.01750000000004
14183.0,412,2,278.34,0.0,139.17
14184.0,67,1,452.89,0.0,452.89
14185.0,332,1,197.65,0.0,197.65
14186.0,428,5,1550.6299999999999,0.0,310.126
14187.0,474,1,123.5,0.0,123.5
14188.0,9,6,2018.9099999999999,1.7255982398411185,336.48499999999996
14189.0,3,16,5453.38,0.9043911214486248,340.83625
14190.0,667,1,79.9,0.0,79.9
14191.0,2,15,4713.410000000001,2.163913601208886,314.2273333333334
14192.0,389,1,293.74,0.0,293.74
