customer_id,invoice_date,invoice,total_price
13275.0,384,2,238.85999999999999
13276.0,64,7,1871.21
13277.0,16,7,523.3
13278.0,41,5,1428.1999999999998
13279.0,65,2,126.3
13280.0,123,8,2267.83
13281.0,438,3,306.45000000000005
13282.0,19,7,1228.8899999999999
13283.0,60,4,373.36
13284.0,323,2,196.15
13285.0,24,6,3364.59
13286.0,601,1,734.91
13287.0,584,7,519.67
13288.0,444,6,892.1599999999999
13289.0,724,1,307.95000000000005
13290.0,431,3,-208.63
13291.0,156,11,3270.7900000000004
13292.0,39,6,987.7900000000001
13293.0,393,7,1180.34
13294.0,190,3,1689.5299999999997
13295.0,360,9,1061.27
13296.0,138,6,792.5099999999999
13297.0,8,8,4352.67
13298.0,2,1,360.0
13299.0,269,5,1173.3000000000002
13300.0,165,5,1267.2099999999998
13301.0,104,4,618.09
13302.0,156,2,159.2
13303.0,401,1,61.72
13304.0,352,7,1120.7900000000004
13305.0,5,16,3616.41
13306.0,431,1,53.65
13307.0,121,3,273.34
13308.0,23,5,1652.4700000000003
13309.0,8,6,1706.3700000000001
13310.0,9,8,1492.8000000000002
13311.0,5,2,598.57
13312.0,452,1,124.75
13313.0,23,15,3423.27
13314.0,2,4,593.51
13315.0,690,1,310.26
13316.0,38,12,12656.18
13317.0,65,31,6068.531
13318.0,2,3,640.7600000000001
13319.0,6,78,20974.96
13320.0,71,9,2144.45
13321.0,73,2,567.36
13322.0,18,1,199.48
13323.0,4,5,787.8499999999999
13324.0,33,23,10421.369999999999
13325.0,82,1,675.3
13326.0,433,1,281.76
13327.0,39,22,8996.029999999999
13328.0,317,1,1308.48
13329.0,32,14,4672.819999999999
13330.0,93,6,2796.1000000000004
13331.0,402,1,262.4
13332.0,15,1,350.9
13333.0,412,3,1015.7399999999999
13334.0,83,6,6195.05
13335.0,541,1,-955.06
13336.0,78,1,795.1200000000001
13337.0,519,2,1548.55
13338.0,155,10,2223.62
13339.0,201,1,860.12
13340.0,46,12,22100.559999999998
13341.0,261,1,775.8499999999999
13342.0,583,1,-14.100000000000001
13343.0,173,2,303.93
13344.0,68,3,2511.6900000000005
13345.0,277,2,377.6
13346.0,463,6,299.40000000000003
13347.0,71,1,341.36
13348.0,65,1,233.76
13349.0,11,1,247.32
13350.0,17,3,910.72
13351.0,67,1,373.94
13352.0,8,2,389.28
13353.0,389,1,-28.849999999999998
13354.0,72,1,743.5300000000001
13355.0,123,1,674.7
13356.0,81,1,768.2400000000001
13357.0,258,5,3805.51
13358.0,269,1,439.03000000000003
13359.0,60,4,1001.9600000000003
13360.0,429,7,1464.1
13361.0,473,2,1450.5
13362.0,4,10,5357.57
13363.0,18,3,1723.86
13364.0,67,2,7.105427357601002e-15
13365.0,9,4,2164.3200000000006
13366.0,51,1,56.160000000000004
13367.0,432,1,510.2
13368.0,257,5,1086.1000000000001
13369.0,355,2,263.75
13370.0,367,2,721.3199999999999
13371.0,499,4,2271.4600000000005
13372.0,90,1,378.63999999999993
13373.0,61,6,7587.1900000000005
13374.0,415,2,422.80000000000007
13375.0,82,3,1786.48
13376.0,100,3,1019.76
13377.0,397,4,1495.43
13378.0,423,1,-756.4
13379.0,27,3,572.56
13380.0,433,1,62.4
13381.0,22,15,8185.02
13382.0,281,5,1387.58
13383.0,544,1,305.28000000000003
13384.0,31,15,6635.09
13385.0,330,1,534.5699999999999
13386.0,415,2,835.46
13387.0,418,1,186.94
13388.0,122,4,1135.7
13389.0,12,3,797.9599999999999
13390.0,75,1,544.08
13391.0,204,1,59.8
13392.0,678,1,91.14
13393.0,584,6,1105.85
13394.0,2,24,6323.88
13395.0,186,3,1180.23
13396.0,22,4,1325.29
13397.0,73,13,3094.1100000000006
13398.0,193,2,670.34
13399.0,465,3,275.4
13400.0,575,2,300.93000000000006
13401.0,625,1,-1834.14
13402.0,128,4,1226.8500000000001
13403.0,18,3,229.5
13404.0,2,2,252.49
13405.0,75,9,1196.5610000000001
13406.0,428,3,557.2199999999999
13407.0,579,6,2111.89
13408.0,2,135,49315.022000000004
13409.0,625,1,-525.65
13410.0,9,12,2172.5099999999998
13411.0,108,1,213.55
13412.0,621,1,487.34999999999997
13413.0,640,8,345.8000000000001
13414.0,134,7,2482.24
13415.0,473,5,665.4200000000001
13416.0,44,3,940.8000000000001
13417.0,5,7,1593.89
13418.0,12,37,11242.220000000001
13419.0,64,1,221.06
13420.0,135,4,140.35
13421.0,41,11,4044.45
13422.0,52,2,2601.55
13423.0,429,1,217.02999999999997
13424.0,445,2,557.92
13425.0,109,8,3362.73
13426.0,1,24,8076.76
13427.0,20,6,1006.5300000000001
13428.0,11,3,478.53999999999996
13429.0,11,4,1006.7999999999998
13430.0,19,4,648.6899999999999
13431.0,68,9,3289.24
13432.0,572,2,439.09999999999997
13433.0,438,5,656.8699999999999
13434.0,75,5,1666.8600000000004
13435.0,6,11,4431.93
13436.0,2,1,196.88999999999996
13437.0,15,7,3408.0600000000004
13438.0,548,1,46.5
13439.0,256,3,986.6099999999999
13440.0,424,10,1213.9500000000005
13441.0,92,2,720.9
13442.0,668,3,419.87000000000006
13443.0,449,7,1240.71
13444.0,375,2,619.08
13445.0,627,1,241.89999999999998
13446.0,421,18,3608.8600000000006
13447.0,24,4,1104.2300000000002
13448.0,17,19,7952.81
13449.0,24,1,291.88000000000005
13450.0,27,14,4117.54
13451.0,27,13,7019.11
13452.0,260,3,729.8
13453.0,166,5,758.99
13454.0,642,1,219.87000000000003
13455.0,25,11,2080.88
13456.0,18,7,1737.82
13457.0,689,4,143.26999999999998
13458.0,8,24,11850.619999999999
13459.0,625,2,1160.4099999999999
13460.0,30,2,183.44
13461.0,39,8,4138.5
13462.0,184,6,1145.6
13463.0,421,1,-158.65
13464.0,59,7,3083.8900000000003
13465.0,447,2,931.12
13466.0,101,7,952.2499999999999
13467.0,11,2,1071.91
13468.0,2,87,12494.380000000001
13469.0,654,1,82.4
13470.0,100,2,165.0
13471.0,2,4,2501.84
13472.0,464,2,592.2399999999999
13473.0,61,10,2410.98
13474.0,237,3,646.5900000000003
13475.0,192,4,1431.7800000000002
13476.0,179,7,1915.7699999999998
13477.0,38,13,2806.12
13478.0,470,7,2068.0299999999997
13479.0,199,7,808.4999999999999
13480.0,417,2,627.82
13481.0,46,14,3803.09
13482.0,233,2,336.0900000000001
13483.0,66,1,140.34
13484.0,242,4,767.3199999999999
13485.0,234,15,2957.9199999999996
13486.0,79,3,1122.4099999999999
13487.0,58,5,846.8700000000001
13488.0,18,29,14131.81
13489.0,106,4,449.52
13490.0,655,1,154.25
13491.0,52,27,4467.66
13492.0,137,3,1269.84
13493.0,276,2,618.63
13494.0,312,1,316.26000000000005
13495.0,8,13,4790.410000000001
13496.0,11,3,617.93
13497.0,283,7,1139.8300000000002
13498.0,731,1,327.38000000000005
13499.0,18,7,1146.96
13500.0,24,5,1436.3
13501.0,243,5,2840.26
13502.0,17,6,774.6
13503.0,72,12,1747.3899999999999
13504.0,65,1,295.93000000000006
13505.0,68,8,4282.880000000001
13506.0,313,8,1308.53
13507.0,4,4,2479.16
13508.0,244,2,287.04999999999995
13509.0,9,8,1114.72
13510.0,2,17,4488.389999999999
13511.0,484,2,244.60999999999999
13512.0,261,4,713.39
13513.0,127,4,796.99
13514.0,74,4,815.9
13515.0,73,6,1265.82
13516.0,22,4,1685.2600000000004
13517.0,60,5,2109.0699999999997
13518.0,86,1,627.1600000000001
13519.0,51,3,331.2600000000001
13520.0,59,15,6377.25
13521.0,2,3,1071.73
13522.0,31,1,125.80000000000001
13523.0,34,7,4325.070000000001
13524.0,41,5,680.1800000000001
13525.0,15,2,628.78
13526.0,739,4,942.5999999999999
13527.0,34,14,4507.59
13528.0,683,1,-40.0
13529.0,79,2,307.76
13530.0,635,1,402.98
13531.0,206,6,1433.07
13532.0,34,1,210.30999999999995
13533.0,183,3,269.09000000000003
13534.0,3,60,7324.5
13535.0,403,1,89.5
13536.0,2,7,3444.39
13537.0,426,2,717.8499999999999
13538.0,44,12,3103.13
13539.0,86,9,1531.26
13540.0,468,3,632.3900000000001
13541.0,424,3,717.9
13542.0,377,18,3924.09
13543.0,635,2,1439.61
13544.0,40,7,781.6999999999999
13545.0,391,3,337.64
13546.0,13,5,1086.24
13547.0,409,1,167.07999999999996
13548.0,97,3,901.44
13549.0,26,9,1003.7199999999999
13550.0,384,1,342.54999999999995
13551.0,320,2,244.19999999999996
13552.0,67,32,6588.629999999999
13553.0,675,1,499.59999999999997
13554.0,381,10,1547.46
13555.0,74,16,8798.99
13556.0,430,2,200.82
13557.0,29,16,2980.08
13558.0,6,4,594.52
13559.0,513,2,990.0
13560.0,8,1,171.42
13561.0,216,11,1803.4
13562.0,82,8,4838.18
13563.0,85,2,777.53
13564.0,145,54,15036.14
13565.0,20,3,414.79999999999995
13566.0,41,5,1688.6000000000001
13567.0,429,5,1074.19
13568.0,174,1,187.04999999999998
13569.0,18,4,726.54
13570.0,244,1,239.49000000000004
13571.0,13,26,4537.26
13572.0,206,1,1384.2499999999998
13573.0,51,6,904.5200000000001
13574.0,412,1,404.45000000000005
13575.0,24,5,732.07
13576.0,11,32,11167.0
13577.0,26,14,3346.62
13578.0,410,1,147.66
13579.0,15,6,1371.1399999999999
13580.0,407,1,107.75
13581.0,310,2,280.53000000000003
13582.0,390,2,241.68
13583.0,156,2,1445.031
13584.0,307,5,340.3999999999999
13585.0,531,4,674.4599999999999
13586.0,542,1,127.28000000000002
13587.0,32,6,1308.1
13588.0,16,13,2445.12
13589.0,15,6,1120.7399999999998
13590.0,12,21,6284.74
13591.0,65,8,2081.1900000000005
13592.0,36,4,247.95999999999998
13593.0,109,16,5444.81
13594.0,53,3,508.42
13595.0,517,3,784.48
13596.0,6,2,664.11
13597.0,389,3,372.21000000000004
13598.0,48,6,749.2100000000003
13599.0,2,52,9433.75
13600.0,313,2,518.42
13601.0,46,4,1159.99
13602.0,65,4,1025.17
13603.0,27,1,164.34
13604.0,653,2,713.39
13605.0,388,2,522.67
13606.0,30,3,276.75
13607.0,41,3,1058.1100000000001
13608.0,541,1,232.05
13609.0,594,1,167.35000000000002
13610.0,13,17,2071.96
13611.0,90,14,3259.4300000000003
13612.0,519,2,777.79
13613.0,453,5,1039.85
13614.0,25,6,2332.7400000000002
13615.0,313,12,6212.2300000000005
13616.0,569,2,283.85
13617.0,41,9,1263.8000000000002
13618.0,174,1,177.34
13619.0,545,2,224.94
13620.0,529,1,112.34000000000002
13621.0,117,1,213.85
13622.0,689,2,651.45
13623.0,31,15,2412.93
13624.0,382,2,427.18000000000006
13625.0,597,1,301.26
13626.0,253,3,689.4900000000001
13627.0,60,10,2217.55
13628.0,677,1,310.14
13629.0,24,19,13370.86
13630.0,6,11,1995.6799999999998
13631.0,100,12,3021.77
13632.0,25,10,3632.3599999999997
13633.0,604,1,-306.66
13634.0,34,17,4479.85
13635.0,68,6,2948.2200000000003
13636.0,37,6,941.62
13637.0,53,3,804.3
13638.0,16,1,122.64
13639.0,75,2,1346.27
13640.0,612,1,405.0
13641.0,641,7,921.82
13642.0,216,5,459.45000000000005
13643.0,32,15,2112.1700000000005
13644.0,9,5,2597.5200000000004
13645.0,121,1,252.1
13646.0,400,3,323.29999999999995
13647.0,10,9,3033.7800000000007
13648.0,401,11,1679.01
13649.0,257,6,1453.6799999999998
13650.0,17,16,3098.5
13651.0,36,4,208.95000000000002
13652.0,46,5,2262.05
13653.0,488,1,152.2
13654.0,44,11,6308.0
13655.0,115,8,2259.2999999999997
13656.0,165,7,1053.3500000000001
13657.0,11,2,382.14
13658.0,10,13,5772.070000000001
13659.0,198,17,4706.43
13660.0,396,2,295.74
13661.0,604,1,325.24000000000007
13662.0,86,17,2166.63
13663.0,180,6,2013.6100000000001
13664.0,683,1,-13.14
13665.0,387,3,1711.66
13666.0,61,5,127.90000000000002
13667.0,150,1,299.04999999999995
13668.0,3,47,12607.68
13669.0,51,3,413.55000000000007
13670.0,76,1,349.7
13671.0,395,1,172.6
13672.0,302,7,162.07000000000005
13673.0,19,2,387.44000000000005
13674.0,430,2,215.88000000000002
13675.0,152,2,486.82000000000005
13676.0,540,3,153.15000000000003
13677.0,405,2,551.2400000000001
13678.0,152,1,232.6
13679.0,494,3,281.26000000000005
13680.0,2,13,9899.560000000001
13681.0,18,4,827.83
13682.0,188,1,59.5
13683.0,458,1,258.6
13684.0,286,6,544.4200000000001
13685.0,3,7,3119.44
13686.0,183,3,409.04
13687.0,439,1,11880.839999999998
13688.0,636,1,375.5
13689.0,64,2,1259.5
13690.0,60,1,172.25
13691.0,397,1,212.77999999999997
13692.0,25,8,3016.4500000000007
13693.0,326,13,1948.32
13694.0,4,164,190020.83999999997
13695.0,32,16,2770.73
13696.0,422,4,2008.7
13697.0,39,1,151.3
13698.0,597,2,451.73
13699.0,156,3,711.4000000000001
13700.0,27,14,2569.7200000000003
13701.0,438,2,159.55
13702.0,446,1,135.18
13703.0,319,3,99.50000000000001
13704.0,6,10,2295.3100000000004
13705.0,8,7,1717.1899999999998
13706.0,303,2,631.1700000000001
13707.0,268,5,3365.86
13708.0,272,1,285.3299999999999
13709.0,4,22,7492.41
13710.0,32,3,509.52
13711.0,219,15,1632.61
13712.0,247,2,766.4200000000001
13713.0,409,3,740.76
13714.0,466,1,161.35000000000002
13715.0,282,21,8108.09
13716.0,270,1,138.28
13717.0,33,11,1748.05
13718.0,247,2,306.55
13719.0,16,11,2783.08
13720.0,117,4,799.9
13721.0,37,2,741.54
13722.0,121,11,5629.16
13723.0,218,6,1194.0800000000002
13724.0,638,1,213.01000000000002
13725.0,50,11,1809.8099999999997
13726.0,39,2,1079.6599999999999
13727.0,29,9,1061.3999999999999
13728.0,37,16,2855.17
13729.0,436,5,676.43
13730.0,136,2,752.6
13731.0,220,2,610.59
13732.0,29,1,491.86000000000007
13733.0,411,3,484.53000000000003
13734.0,509,6,3445.3399999999997
13735.0,25,22,9422.36
13736.0,6,12,2701.27
13737.0,201,1,339.6
13738.0,397,1,434.7800000000001
13739.0,19,2,292.2
13740.0,241,5,1582.77
13741.0,72,4,666.33
13742.0,17,14,3079.27
13743.0,3,8,1340.15
13744.0,96,2,1080.52
13745.0,152,4,761.2700000000001
13746.0,414,1,176.69
13747.0,374,2,169.79999999999998
13748.0,96,9,2064.35
13749.0,702,1,-10.25
13750.0,54,13,3563.6
13751.0,289,1,296.25
13752.0,125,7,1579.8300000000002
13753.0,288,4,2094.57
13754.0,152,3,447.04999999999995
13755.0,4,10,2101.3900000000003
13756.0,3,25,8595.65
13757.0,675,1,195.55
13758.0,12,19,8544.289999999999
13759.0,34,2,659.41
13760.0,55,6,1358.64
13761.0,51,6,1952.17
13762.0,205,6,2165.76
13763.0,64,6,5181.990000000001
13764.0,71,6,2919.62
13765.0,654,1,352.82099999999997
13766.0,496,1,190.35000000000002
13767.0,3,96,33480.82
13768.0,564,8,758.0699999999999
13769.0,3,29,5444.33
13770.0,423,4,785.3700000000001
13771.0,65,10,5726.07
13772.0,34,9,3080.52
13773.0,397,2,301.53999999999996
13774.0,82,1,345.0
13775.0,591,1,1049.66
13776.0,429,8,-340.17
13777.0,1,73,49218.41
13778.0,104,5,1116.54
13779.0,516,1,161.13
13780.0,8,3,732.07
13781.0,251,4,770.8800000000001
13782.0,13,14,1778.1299999999999
13783.0,488,4,1542.0899999999997
13784.0,10,15,2897.18
13785.0,429,4,542.49
13786.0,368,8,2505.46
13787.0,76,9,1173.7000000000005
13788.0,506,1,3.75
13789.0,389,1,239.45999999999998
13790.0,5,1,348.79999999999995
13791.0,44,3,1047.68
13792.0,67,3,383.94999999999993
13793.0,647,1,96.0
13794.0,547,1,126.03
13795.0,389,4,836.2999999999998
13796.0,500,1,289.7
13797.0,437,4,1168.45
13798.0,2,125,73166.92000000001
13799.0,117,13,2039.8199999999997
13800.0,310,3,1679.56
13801.0,67,1,324.79999999999995
13802.0,139,24,25491.559999999998
13803.0,256,4,1319.1099999999997
13804.0,31,9,3161.12
13805.0,53,2,924.5999999999999
13806.0,64,1,256.38
13807.0,368,4,397.29999999999995
13808.0,6,5,1747.6600000000003
13809.0,306,3,679.6999999999999
13810.0,29,4,899.51
13811.0,184,4,591.75
13812.0,43,3,539.0
13813.0,40,12,2686.42
13814.0,57,5,2239.0699999999997
13815.0,23,10,7285.790000000001
13816.0,24,4,555.04
13817.0,30,2,382.97999999999996
13818.0,430,1,61.28
13819.0,302,7,2631.0999999999995
13820.0,419,5,632.5000000000001
13821.0,145,7,1355.38
13822.0,6,2,632.0
13823.0,19,8,3358.55
13824.0,33,14,3273.36
13825.0,622,2,255.59
13826.0,159,2,174.65
13827.0,58,3,409.8
13828.0,23,1,209.49000000000004
13829.0,360,2,0.0
13830.0,575,2,135.95000000000005
13831.0,17,20,6571.139999999999
13832.0,18,3,598.64
13833.0,160,2,700.41
13834.0,577,3,247.89
13835.0,26,8,1044.8200000000002
13836.0,400,3,602.52
13837.0,212,2,266.59000000000003
13838.0,6,10,1690.0700000000002
13839.0,487,1,139.95
13840.0,417,1,651.4000000000001
13841.0,253,1,85.0
13842.0,59,19,5294.389999999999
13843.0,382,1,319.75
13844.0,12,1,361.62
13845.0,65,1,312.98
13846.0,25,5,1290.3400000000001
13847.0,720,1,310.71999999999997
13848.0,93,8,3015.0
13849.0,52,6,3443.8
13850.0,89,2,1586.8100000000002
13851.0,96,9,4516.76
13852.0,607,2,170.45000000000002
13853.0,9,2,1056.94
13854.0,9,45,11848.810000000001
13855.0,501,5,1253.9399999999998
13856.0,169,15,1058.88
13857.0,394,7,997.1099999999999
13858.0,58,1,216.17000000000002
13859.0,327,2,515.8600000000001
13860.0,2,6,1240.0
13861.0,430,3,251.31
13862.0,19,11,2534.04
13863.0,246,6,1217.6299999999999
13864.0,387,1,662.4000000000001
13865.0,59,4,501.56
13866.0,75,1,145.67
13867.0,32,3,1005.0899999999999
13868.0,8,2,3192.54
13869.0,124,10,7996.869999999999
13870.0,3,18,5689.84
13871.0,23,21,7804.950000000001
13872.0,514,6,891.32
13873.0,120,9,1031.02
13874.0,359,10,1989.1999999999998
13875.0,54,14,4814.37
13876.0,64,1,122.69999999999999
13877.0,87,5,446.33
13878.0,55,4,2416.9
13879.0,646,1,395.50000000000006
13880.0,22,17,4293.860000000001
13881.0,4,51,44392.5
13882.0,3,6,1131.28
13883.0,2,26,6342.74
13884.0,8,14,1788.93
13885.0,190,2,506.8
13886.0,72,1,243.56
13887.0,205,1,349.54999999999995
13888.0,120,7,2001.59
13889.0,93,8,1855.7300000000002
13890.0,2,22,2858.73
13891.0,379,3,859.21
13892.0,27,6,1267.65
13893.0,298,1,821.1000000000001
13894.0,23,5,535.97
13895.0,22,8,3923.62
13896.0,626,1,388.55
13897.0,51,3,1160.72
13898.0,326,2,686.4
13899.0,17,2,388.52
13900.0,184,7,1608.0900000000001
13901.0,73,20,5599.34
13902.0,633,8,30411.260000000002
13903.0,401,1,165.45000000000002
13904.0,38,2,332.64000000000004
13905.0,572,3,244.45000000000005
13906.0,410,1,42.0
13907.0,692,1,136.8
13908.0,80,5,2347.0499999999997
13909.0,424,2,282.8499999999999
13910.0,444,1,-127.66
13911.0,58,22,4200.04
13912.0,424,1,124.94999999999999
13913.0,507,1,42.22
13914.0,4,3,613.95
13915.0,395,2,31.200000000000003
13916.0,464,5,1260.51
13917.0,50,2,272.03999999999996
13918.0,50,2,1212.8400000000004
13919.0,54,5,1326.03
13920.0,432,5,1734.88
13921.0,400,5,720.7500000000001
13922.0,352,5,824.7
13923.0,54,1,351.13000000000005
13924.0,2,11,1682.08
13925.0,37,6,616.65
13926.0,24,1,223.85000000000002
13927.0,75,3,689.9599999999999
13928.0,11,4,464.57
13929.0,170,14,3318.0999999999995
13930.0,58,2,337.34
13931.0,86,12,5250.78
13932.0,295,1,307.4
13933.0,110,2,608.7899999999998
13934.0,264,1,922.0999999999999
13935.0,597,3,6116.92
13936.0,172,4,924.36
13937.0,170,3,867.3799999999999
13938.0,36,1,71.66
13939.0,24,10,1533.66
13940.0,18,4,839.14
13941.0,22,17,9826.630000000001
13942.0,535,1,320.0
13943.0,578,1,246.54000000000002
13944.0,654,1,200.43
13945.0,395,2,854.1499999999999
13946.0,80,7,1745.43
13947.0,66,1,90.6
13948.0,361,5,536.86
13949.0,3,6,2427.3199999999997
13950.0,12,5,728.5600000000001
13951.0,177,3,674.4499999999998
13952.0,212,17,12790.891
13953.0,8,12,6640.679999999999
13954.0,2,3,378.59
13955.0,155,3,544.0699999999999
13956.0,6,5,1019.2700000000001
13957.0,418,3,458.25
13958.0,373,12,4504.780000000001
13959.0,80,6,1064.77
13960.0,22,2,230.22
13961.0,386,2,498.69999999999993
13962.0,22,3,362.80000000000007
13963.0,309,18,2748.3199999999997
13964.0,388,3,421.9
13965.0,456,5,777.6600000000001
13966.0,436,1,384.26000000000005
13967.0,146,2,166.3
13968.0,424,1,123.66
13969.0,8,39,12820.36
13970.0,387,2,846.55
13971.0,9,18,4593.83
13972.0,71,2,190.25000000000003
13973.0,288,1,264.7
13974.0,50,4,663.5200000000001
13975.0,32,14,5224.85
13976.0,207,4,1192.3600000000001
13977.0,412,1,519.81
13978.0,15,2,196.79
13979.0,74,11,3290.5299999999997
13980.0,61,9,722.0200000000001
13981.0,401,2,327.39
13982.0,40,13,3927.49
13983.0,30,30,6638.85
13984.0,27,13,1461.3200000000002
13985.0,5,24,9982.310000000001
13986.0,18,1,320.46000000000004
13987.0,380,2,682.54
13988.0,20,11,4708.64
13989.0,66,5,2026.06
13990.0,214,1,311.3
13991.0,13,7,847.5400000000001
13992.0,31,3,219.5
13993.0,33,24,6690.360000000001
13994.0,4,6,2274.1400000000003
13995.0,16,18,3836.2599999999998
13996.0,387,2,895.7600000000001
13997.0,520,3,376.46
13998.0,447,3,566.7
13999.0,11,36,9438.01
14000.0,207,8,1877.59
14001.0,46,10,4216.1
14002.0,135,2,529.7299999999999
14003.0,733,1,209.41
14004.0,44,11,6258.450000000001
14005.0,10,5,2874.72
14006.0,116,7,2196.6700000000005
14007.0,513,1,79.48
14008.0,376,2,493.74
14009.0,199,4,1090.2299999999998
14010.0,566,3,288.09999999999997
14011.0,481,3,451.92
14012.0,278,1,328.8
14013.0,111,6,1006.22
14014.0,78,3,1948.2100000000003
14015.0,53,1,917.34
14016.0,155,13,11379.710000000001
14017.0,572,1,229.75000000000003
14018.0,646,1,367.1500000000001
14019.0,47,4,1398.9599999999998
14020.0,17,5,1213.26
14021.0,156,7,1716.58
14022.0,226,2,792.15
14023.0,8,2,584.0699999999999
14024.0,122,3,645.7399999999999
14025.0,465,10,3969.1000000000004
14026.0,471,2,713.11
14027.0,61,1,104.82000000000002
14028.0,499,5,3175.5
14029.0,64,2,467.66
14030.0,19,22,7405.1
14031.0,8,55,36048.26
14032.0,3,25,4482.21
14033.0,556,1,109.44
14034.0,23,4,509.09000000000003
14035.0,29,11,2790.5
14036.0,285,1,626.65
14037.0,177,7,755.95
14038.0,79,8,3000.9300000000003
14039.0,34,2,267.28000000000003
14040.0,41,42,12336.08
14041.0,267,1,141.41
14042.0,726,1,431.98
14043.0,492,3,299.65000000000003
14044.0,27,11,3060.75
14045.0,110,19,9334.23
14046.0,285,1,154.99
14047.0,9,19,3881.1099999999997
14048.0,278,4,713.89
14049.0,17,18,12848.400000000001
14050.0,32,2,746.3599999999999
14051.0,1,42,21441.480000000003
14052.0,20,2,466.65999999999997
14053.0,125,4,572.3
14054.0,66,1,92.46
14055.0,107,3,1520.96
14056.0,2,29,8062.460000000001
14057.0,24,23,8276.099999999999
14058.0,463,2,469.19000000000005
14059.0,267,1,183.6
14060.0,5,32,8882.300000000001
14061.0,508,3,917.43
14062.0,10,27,25416.28
14063.0,431,13,-3767.1999999999994
14064.0,30,21,2967.5699999999997
14065.0,390,4,889.37
14066.0,267,1,152.55
14067.0,64,2,374.7
14068.0,321,5,1493.3200000000002
14069.0,515,2,225.81
14070.0,685,1,321.59999999999997
14071.0,4,9,1306.1599999999999
14072.0,667,1,390.8500000000001
14073.0,22,2,139.54
14074.0,624,1,219.4
14075.0,5,6,1734.87
14076.0,130,1,118.67
14077.0,41,6,615.0799999999999
14078.0,102,9,1553.47
14079.0,125,2,618.7299999999999
14080.0,33,6,1075.7300000000002
14081.0,268,16,4747.52
14082.0,365,2,413.36
14083.0,5,11,1082.19
14084.0,513,1,150.5
14085.0,3,34,9707.92
14086.0,463,1,39.95
14087.0,3,5,786.7199999999999
14088.0,11,20,62400.020000000004
14089.0,57,1,158.75
14090.0,325,1,76.32000000000001
14091.0,655,2,9530.080000000002
14092.0,8,27,7215.639999999999
14093.0,13,1,433.85999999999996
14094.0,440,2,310.82000000000005
14095.0,723,1,2.95
14096.0,5,34,57120.91
14097.0,482,2,422.86
14098.0,37,1,147.34999999999997
14099.0,17,22,5685.71
14100.0,138,1,191.95000000000002
14101.0,74,14,9942.13
14102.0,6,8,1060.33
14103.0,666,1,0.0
14104.0,155,5,743.53
14105.0,86,9,5703.9800000000005
14106.0,738,1,214.79999999999998
14107.0,52,13,4853.699999999999
14108.0,31,5,1041.21
14109.0,24,2,80.19999999999999
14110.0,4,35,12957.6
14111.0,15,5,688.6
14112.0,23,27,5524.51
14113.0,4,31,6156.75
14114.0,274,7,1364.0900000000001
14115.0,502,2,622.67
14116.0,20,5,1382.7399999999998
14117.0,144,1,90.0
14118.0,429,1,458.45
14119.0,355,3,163.47
14120.0,431,1,-23.8
14121.0,4,6,2740.3
14122.0,395,5,309.77000000000004
14123.0,734,1,436.18
14124.0,85,1,419.58000000000004
14125.0,11,3,2720.63
14126.0,8,5,1109.96
14127.0,123,6,1900.0800000000006
14128.0,61,4,909.3599999999999
14129.0,2,9,2591.34
14130.0,320,4,1858.77
14131.0,649,1,168.22
14132.0,3,12,3580.13
14133.0,130,6,895.8399999999999
14134.0,383,15,11123.35
14135.0,2,25,8800.8
14136.0,401,7,1553.9599999999998
14137.0,682,2,294.1
14138.0,2,2,965.8800000000002
14139.0,47,4,1086.8000000000002
14140.0,4,3,920.05
14141.0,3,6,879.03
14142.0,374,4,655.94
14143.0,134,1,115.8
14144.0,487,1,30.599999999999998
14145.0,47,8,7006.05
14146.0,9,13,8208.869999999999
14147.0,50,12,2019.3
14148.0,234,2,466.2900000000001
14149.0,213,3,259.43
14150.0,36,2,658.64
14151.0,674,3,666.7
14152.0,76,9,1975.4400000000003
14153.0,484,1,233.39999999999998
14154.0,240,10,6263.6
14155.0,267,1,118.75
14156.0,10,202,296063.44
14157.0,20,6,946.2399999999999
14158.0,41,1,507.65999999999997
14159.0,20,25,7494.67
14160.0,611,7,8421.47
14161.0,216,7,2996.9300000000003
14162.0,174,2,289.36
14163.0,88,5,2594.62
14164.0,71,2,1631.7700000000004
14165.0,276,1,120.44
14166.0,506,2,251.14999999999998
14167.0,40,8,1274.29
14168.0,421,3,305.9
14169.0,431,2,621.51
14170.0,376,3,570.1800000000001
14171.0,99,2,498.79
14172.0,606,4,356.27
14173.0,11,7,566.95
14174.0,34,1,134.46
14175.0,52,17,7350.4400000000005
14176.0,298,6,753.5600000000001
14177.0,85,14,2204.74
14178.0,9,7,1600.2600000000002
14179.0,41,2,701.5699999999999
14180.0,11,42,5909.0
14181.0,411,2,308.35
14182.0,444,5,660.0700000000002
14183.0,412,2,278.34
14184.0,67,1,452.89
14185.0,332,1,197.65
14186.0,428,5,1550.6299999999999
14187.0,474,1,123.5
14188.0,9,10,2018.9099999999999
14189.0,3,25,5453.38
14190.0,667,1,79.9
14191.0,2,17,4713.410000000001
14192.0,389,1,293.74
14193.0,68,3,1210.19
14194.0,5,54,18442.87
14195.0,202,10,2381.2400000000007
14196.0,107,1,335.52
14197.0,411,1,390.05
14198.0,5,13,1527.5800000000002
14199.0,219,6,916.5
